source_system,source_record_id,purchase_number,title,customer_name,customer_inn,publication_date,amount_rub,source_url,match_quality
Sberbank-AST,SBR065-2507080010.1,SBR065-2507080010.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения площадью 294.81 кв.м., расположенного по адресу: Новосибирская область, город Новосибирск, ул. Дуси Ковальчук, д. 75, принадлежащего ПАО Сбербанк.",Сибирский банк ПАО Сбербанк,7707083893,2025-07-08,328536.26,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3237057,candidate
Sberbank-AST,SBR065-2507080009.1,SBR065-2507080009.1,"Английский аукцион на повышение на право заключения договора купли-продажи необособленного помещения ориентировочной площадью 285,58 ± 15% кв. м (будущая вещь), по адресу: г. Новосибирск, ул. Дуси Ковальчук, д. 75 и нежилого помещения площадью 281,5 кв.м., по адресу: Новосибирская область, городской округ г. Искитим, ул. Советская, д. 201, принадлежащие ПАО Сбербанк.",Сибирский банк ПАО Сбербанк,7707083893,2025-07-08,34008218.87,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3236994,candidate
Sberbank-AST,SBR065-2507080007.1,SBR065-2507080007.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилого помещения площадью 19.9 кв.м, расположенного по адресу: Томская область, с. Моряковский затон, Ленина улица, д.15, принадлежащего ПАО Сбербанк.",Сибирский банк ПАО Сбербанк,7707083893,2025-07-08,4538.80,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3236956,candidate
Sberbank-AST,SBR065-2507080008.1,SBR065-2507080008.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды аренды нежилого помещения площадью 113,7 кв.м., расположенного по адресу: Томская область, г. Кедровый, 1 мкр. Д 39/1, принадлежащего ПАО Сбербанк",Сибирский банк ПАО Сбербанк,7707083893,2025-07-08,13552.80,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3236957,candidate
Sberbank-AST,SBR065-2507080006.1,SBR065-2507080006.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения общей площадью 46, 1 кв.м расположенного по адресу: г. Калининград, ул. Новый вал, д 29-33 – ул. Багратиона, д. 58- 64, принадлежащего ПАО Сбербанк.",Северо-Западный банк ПАО Сбербанк,7707083893,2025-07-08,39738.20,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3236941,candidate
Sberbank-AST,SBR065-2507080005.1,SBR065-2507080005.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения площадью 99,1 кв.м., расположенного по адресу: Калужская область, г. Калуга, ул. Кирова, д. 21А, принадлежащего ПАО Сбербанк.",Среднерусский банк ПАО Сбербанк,7707083893,2025-07-08,137947.20,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3236832,candidate
Sberbank-AST,SBR065-2507080004.1,SBR065-2507080004.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения площадью 20 кв.м., расположенного по адресу: Калужская область, г. Калуга, ул. Кирова, д. 21А, принадлежащего ПАО Сбербанк",Среднерусский банк ПАО Сбербанк,7707083893,2025-07-08,16000.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3236811,candidate
Sberbank-AST,SBR065-2507080003.1,SBR065-2507080003.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения площадью 23,9 кв.м., расположенного по адресу: Калужская область, г. Калуга, ул. Кирова, д. 21А, принадлежащего ПАО Сбербанк.",Среднерусский банк ПАО Сбербанк,7707083893,2025-07-08,19120.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3236739,candidate
Sberbank-AST,SBR065-2507080002.1,SBR065-2507080002.1,"Английский аукцион на повышение на право заключения договора купли-продажи помещения площадью 172,2 кв.м (является частью помещения площадью 221 кв.м.), расположенного по адресу: Республика Саха (Якутия), Мирнинский улус, п. Светлый, ул. Гидростроителей, д. 1, пом. 72, принадлежащее ПАО Сбербанк.",Байкальский банк ПАО Сбербанк,7707083893,2025-07-08,2163019.01,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/37/0/0/3236312,candidate
Sberbank-AST,SBR065-2507080001.1,SBR065-2507080001.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилого помещения площадью 164,8 кв.м., расположенного по адресу: Тюменская область, Армизонский район, с. Армизонское, ул. Куйбышева, д. 18, принадлежащее ПАО Сбербанк",Уральский банк ПАО Сбербанк,7707083893,2025-07-08,57268.96,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3236182,candidate
Sberbank-AST,SBR065-2507070004.1,SBR065-2507070004.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилых помещений площадью 451,92 кв. м., расположенных по адресу: Томская область, г. Стрежевой, мкр. 3-й, д. 322, принадлежащих ПАО Сбербанк.",Сибирский банк ПАО Сбербанк,7707083893,2025-07-07,178375.78,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3234717,candidate
Sberbank-AST,SBR065-2507070003.1,SBR065-2507070003.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения (будущая вещь) площадью 60,5 кв.м ±10%, расположенного по адресу: Алтайский край, г. Новоалтайск, ул.8 Микрорайон, д.1/2, Н-6, принадлежащее ПАО Сбербанк",Сибирский банк ПАО Сбербанк,7707083893,2025-07-07,54268.50,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3233990,candidate
Sberbank-AST,SBR065-2507070002.1,SBR065-2507070002.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи нежилого помещения площадью 164,8 кв. м с оборудованием, установленным в помещении, расположенного по адресу: Тюменская область, Армизонский район, с. Армизонское, ул. Куйбышева, д.18, принадлежащего ПАО Сбербанк",Уральский банк ПАО Сбербанк,7707083893,2025-07-07,3339000.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3233274,candidate
Sberbank-AST,SBR065-2507040003.1,SBR065-2507040003.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи нежилого помещения площадью 321,4 кв.м., расположенного по адресу: Ростовская область, г. Новошахтинск, ул. Радио, д. 4, пом. 1, принадлежащего ПАО Сбербанк",Юго-Западный Банк ПАО Сбербанк,7707083893,2025-07-04,13600000.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3226359,candidate
Sberbank-AST,SBR065-2507040004.1,SBR065-2507040004.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилого помещения площадью 321,4 кв.м. расположенного по адресу: Ростовская область, г. Новошахтинск, ул. Радио, д. 4, пом. 1, принадлежащего ПАО Сбербанк.",Юго-Западный Банк ПАО Сбербанк,7707083893,2025-07-04,154786.24,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3226362,candidate
Sberbank-AST,SBR065-2507040002.1,SBR065-2507040002.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи нежилого помещения площадью 104,9 кв.м., расположенного по адресу: Калужская область, г. Калуга, ул. Гурьянова, д. 57, корп. 2, пом. 1, принадлежащее ПАО Сбербанк",Среднерусский банк ПАО Сбербанк,7707083893,2025-07-04,7997600.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3225292,candidate
Sberbank-AST,SBR065-2507040001.1,SBR065-2507040001.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилого помещения площадью 104,9 кв.м., расположенного по адресу: Калужская область, г. Калуга, ул. Гурьянова, д. 57, корп. 2, пом. 1, принадлежащеего ПАО Сбербанк.",Среднерусский банк ПАО Сбербанк,7707083893,2025-07-04,77290.32,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3225291,candidate
Sberbank-AST,SBR065-2507030005.1,SBR065-2507030005.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи нежилых помещений под номером: 5,6,7,8,9,10,11 общей площадью 476,5 кв.м., расположенные по адресу: Красноярский край, ЗАТО Железногорск, г.Железногорск, ул.Октябрьская, д.16, принадлежащее ПАО Сбербанк.",Сибирский банк ПАО Сбербанк,7707083893,2025-07-03,16686600.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3222525,candidate
Sberbank-AST,SBR065-2507030004.1,SBR065-2507030004.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды части нежилого помещения площадью 126,7 кв.м., расположенное по адресу: Республика Татарстан, р-н Лениногорский, г Лениногорск, ул. Гагарина, д 51, строение 1, пом. 4, принадлежащее ПАО Сбербанк",Волго-Вятский банк ПАО Сбербанк,7707083893,2025-07-03,41354.88,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3221497,candidate
Sberbank-AST,SBR065-2507020006.1,SBR065-2507020006.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения площадью 122,0 кв.м., расположенного по адресу: Республика Татарстан, р-н Альметьевский муниципальный, г Альметьевск, ул Ленина, д 122, принадлежащего ПАО Сбербанк.",Волго-Вятский банк ПАО Сбербанк,7707083893,2025-07-02,36844.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3219403,candidate
Sberbank-AST,SBR065-2507020004.1,SBR065-2507020004.1,"Английский аукцион на повышение на право заключения договора купли-продажи нежилого помещения 1004,7 кв.м. расположенного по адресу: Курская область, г. Курск, ул. Дейнеки, д.1, нежилого помещения площадью 75,5 кв.м. и 1/5 доли земельного участка общей площадью 1038,44 кв.м. расположенных по адресу: Курская область, Глушковский р-он, п. Теткино, ул. Спартака, д.2, нежилого помещения площадью 43 кв.м расположенного по адресу: Курская область, Советский р-он, Ленинский сельсовет, п. им. Ленина, ул. Карла Марк",Центрально-Черноземный банк ПАО Сбербанк,7707083893,2025-07-02,48399600.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3218573,candidate
Sberbank-AST,SBR065-2507020003.1,SBR065-2507020003.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилого помещения площадью 417 кв.м., расположенное по адресу: Кемеровская область, г. Кемерово, Центральный район, пр. Октябрьский, дом № 53, принадлежащее ПАО Сбербанк",Сибирский банк ПАО Сбербанк,7707083893,2025-07-02,230517.60,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3218538,candidate
Sberbank-AST,SBR065-2507020002.1,SBR065-2507020002.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения площадью 172,6 кв. м., расположенного по адресу: Магаданская область, Ягоднинский район, п. Оротукан, ул. Пионерская д 23, принадлежащего ПАО Сбербанк",Дальневосточный банк ПАО Сбербанк,7707083893,2025-07-02,36710.29,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3217646,candidate
Sberbank-AST,SBR065-2507020001.1,SBR065-2507020001.1,"Английский аукцион на повышение на право заключения договора купли-продажи нежилого помещения площадью 374 кв.м., расположенное по адресу: Магаданская область, Ягоднинский район, п. Оротукан, ул. Пионерская д 23, принадлежащее ПАО Сбербанк",Дальневосточный банк ПАО Сбербанк,7707083893,2025-07-02,15089280.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/37/0/0/3217574,candidate
Sberbank-AST,SBR065-2507010006.1,SBR065-2507010006.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилых помещений под номером: 5,6,7,8,9,10,11 общей площадью 476,5 кв.м., расположенные по адресу: Красноярский край, ЗАТО Железногорск, г.Железногорск, ул.Октябрьская, д.16, принадлежащее ПАО Сбербанк.",Сибирский банк ПАО Сбербанк,7707083893,2025-07-01,166210.57,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3215246,candidate
Sberbank-AST,SBR065-2507010005.1,SBR065-2507010005.1,"Английский аукцион на повышение на право заключения договора купли-продажи нежилого помещения площадью 391,4 кв. м, расположенного по адресу: г. Санкт-Петербург, Троицкий проспект, д. 7, лит. А, пом. 1-Н, принадлежащего ПАО Сбербанк",Северо-Западный банк ПАО Сбербанк,7707083893,2025-07-01,79392000.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3215096,candidate
Sberbank-AST,SBR065-2507010004.1,SBR065-2507010004.1,"Английский аукцион на повышение на право заключения договора аренды нежилого помещения площадью 391,4 кв. м, расположенного по адресу: г. Санкт-Петербург, Троицкий проспект, д. 7, лит. А, пом. 1-Н, принадлежащего ПАО Сбербанк.",Северо-Западный банк ПАО Сбербанк,7707083893,2025-07-01,666945.60,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3215078,candidate
Sberbank-AST,SBR065-2507010003.1,SBR065-2507010003.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи нежилого помещения площадью 909,2 кв.м., расположенного по адресу: г. Санкт-Петербург, Бухарестская улица, д. 43, лит. А, пом. 10-Н, 18-Н, 26-Н, принадлежащее ПАО Сбербанк",Северо-Западный банк ПАО Сбербанк,7707083893,2025-07-01,164000000.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3214521,candidate
Sberbank-AST,SBR065-2507010002.1,SBR065-2507010002.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилого помещения площадью 909,2 кв.м., расположенного по адресу: г. Санкт-Петербург, Бухарестская улица, д. 43, лит. А, пом. 10-Н, 18-Н, 26-Н, принадлежащее ПАО Сбербанк",Северо-Западный банк ПАО Сбербанк,7707083893,2025-07-01,1155593.20,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3214515,candidate
Sberbank-AST,SBR065-2507010001.1,SBR065-2507010001.1,"Английский аукцион на повышение на право заключения договора купли-продажи необособленного недвижимого имущества ориентировочной площадью 60,5 кв.м ±10% (будущая вещь), являющееся частью нежилого помещения, расположенного по адресу: Алтайский край, г. Новоалтайск, ул.8 Микрорайон, д.1/2, Н-6, принадлежащее ПАО Сбербанк",Сибирский банк ПАО Сбербанк,7707083893,2025-07-01,4762000.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/43/0/0/3213774,candidate
Sberbank-AST,SBR065-2506300019.1,SBR065-2506300019.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи 2-х объектов недвижимости в Республике Алтай в составе: - нежилого помещения (будущая вещь) площадью 79,04 кв.м. и 71/125 доли в праве общедолевой собственности на земельный участок площадью 212 кв.м. по адресу: Улаганский район, с.Акташ, ул.Мира, д.20/1; - нежилого помещения (будущая вещь) площадью 68,5 кв.м. и 49/200 доли в праве общей долевой собственности на земельный участок общей площадью",Сибирский банк ПАО Сбербанк,7707083893,2025-06-30,3770250.40,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3211704,candidate
Sberbank-AST,SBR065-2506300018.1,SBR065-2506300018.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи продажи нежилых помещений площадью 145,2 кв.м. и земельного участка площадью 440,0 кв.м., расположенных по адресу: Ставропольский край, с. Труновское, пл. Свободы, 1, принадлежащих ПАО Сбербанк.",Юго-Западный Банк ПАО Сбербанк,7707083893,2025-06-30,1480911.60,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3211497,candidate
Sberbank-AST,SBR065-2506300017.1,SBR065-2506300017.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора купли-продажи нежилого здания, площадью 240.1 кв.м. и земельного участка площадью 1760 кв.м., расположенные по адресу: Ставропольский край, р-н Новоалександровский, ст-ца Григорополисская, ул. Буденного, д. 17 б, принадлежащее ПАО Сбербанк",Юго-Западный Банк ПАО Сбербанк,7707083893,2025-06-30,4703200.00,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3211494,candidate
Sberbank-AST,SBR028-2506300059.1,SBR028-2506300059.1,г. Ставрополь. Процедура продажи б.у. ИТ оборудования в количестве 130 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,141500.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210876,candidate
Sberbank-AST,SBR028-2506300058.1,SBR028-2506300058.1,г. Ростов-на-Дону. Процедура продажи б.у. ИТ оборудования в количестве 104 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,130480.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210871,candidate
Sberbank-AST,SBR028-2506300057.1,SBR028-2506300057.1,г. Краснодар. Процедура продажи б.у. ИТ оборудования в количестве 132 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,221000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210869,candidate
Sberbank-AST,SBR028-2506300056.1,SBR028-2506300056.1,г. Воронеж-3. Процедура продажи б.у. ИТ оборудования в количестве 106 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,190000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210859,candidate
Sberbank-AST,SBR028-2506300055.1,SBR028-2506300055.1,г. Воронеж-2. Процедура продажи б.у. ИТ оборудования в количестве 30 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,415000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210857,candidate
Sberbank-AST,SBR028-2506300053.1,SBR028-2506300053.1,г. Воронеж-1. Процедура продажи б.у. ИТ оборудования в количестве 108 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,225200.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210853,candidate
Sberbank-AST,SBR028-2506300052.1,SBR028-2506300052.1,г. Москва 2 . Процедура продажи б.у. ИТ оборудования в количестве 23 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,288800.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210844,candidate
Sberbank-AST,SBR028-2506300050.1,SBR028-2506300050.1,г. Москва 1 . Процедура продажи б.у. ИТ оборудования в количестве 10 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,116000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210837,candidate
Sberbank-AST,SBR028-2506300049.1,SBR028-2506300049.1,г. Тюмень. Процедура продажи б.у. ИТ оборудования в количестве 147 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,177000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210833,candidate
Sberbank-AST,SBR028-2506300047.1,SBR028-2506300047.1,г. Новый Уренгой. Процедура продажи б.у. ИТ оборудования в количестве 34 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,27000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210830,candidate
Sberbank-AST,SBR028-2506300048.1,SBR028-2506300048.1,г. Сургут. Процедура продажи б.у. ИТ оборудования в количестве 46 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,46000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210831,candidate
Sberbank-AST,SBR028-2506300046.1,SBR028-2506300046.1,г. Екатеринбург. Процедура продажи б.у. ИТ оборудования в количестве 90 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,193600.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210828,candidate
Sberbank-AST,SBR028-2506300045.1,SBR028-2506300045.1,г. Омск. Процедура продажи б.у. ИТ оборудования в количестве 56 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,49600.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210825,candidate
Sberbank-AST,SBR028-2506300044.1,SBR028-2506300044.1,г. Красноярск 1. Процедура продажи б.у. ИТ оборудования в количестве 51 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,61200.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210824,candidate
Sberbank-AST,SBR028-2506300043.1,SBR028-2506300043.1,г. Красноярск. Процедура продажи б.у. ИТ оборудования в количестве 180 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,133800.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210823,candidate
Sberbank-AST,SBR028-2506300042.1,SBR028-2506300042.1,г. Сыктывкар 1. Процедура продажи б.у. ИТ оборудования в количестве 118 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,75000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210819,candidate
Sberbank-AST,SBR028-2506300040.1,SBR028-2506300040.1,г. Санкт-Петербург 3. Процедура продажи б.у. ИТ оборудования в количестве 39 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,39000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210816,candidate
Sberbank-AST,SBR028-2506300039.1,SBR028-2506300039.1,г. Санкт-Петербург 2. Процедура продажи б.у. ИТ оборудования в количестве 71 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,113600.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210812,candidate
Sberbank-AST,SBR028-2506300038.1,SBR028-2506300038.1,г. Санкт-Петербург 1. Процедура продажи б.у. ИТ оборудования в количестве 96 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,155000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210810,candidate
Sberbank-AST,SBR028-2506300037.1,SBR028-2506300037.1,г. Петрозаводск 1. Процедура продажи б.у. ИТ оборудования в количестве 78 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,63200.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210808,candidate
Sberbank-AST,SBR028-2506300036.1,SBR028-2506300036.1,г. Вологда 1. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,40000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210806,candidate
Sberbank-AST,SBR028-2506300035.1,SBR028-2506300035.1,г. Великий Новгород 1. Процедура продажи б.у. ИТ оборудования в количестве 95 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,87600.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210802,candidate
Sberbank-AST,SBR028-2506300034.1,SBR028-2506300034.1,г. Ульяновск. Процедура продажи б.у. ИТ оборудования в количестве 50 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,89600.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210799,candidate
Sberbank-AST,SBR028-2506300031.1,SBR028-2506300031.1,г. Саратов. Процедура продажи б.у. ИТ оборудования в количестве 75 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,116000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210796,candidate
Sberbank-AST,SBR028-2506300032.1,SBR028-2506300032.1,г. Саратов 2. Процедура продажи б.у. ИТ оборудования в количестве 51 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,51000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210797,candidate
Sberbank-AST,SBR028-2506300030.1,SBR028-2506300030.1,г. Самара. Процедура продажи б.у. ИТ оборудования в количестве 140 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,119000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210795,candidate
Sberbank-AST,SBR065-2506300012.1,SBR065-2506300012.1,"Голландский аукцион на понижение с дополнительным этапом на повышение на право заключения договора аренды нежилого помещения площадью 72,54 кв. м., расположенного по адресу: Республика Алтай, Улаганский район, с.Акташ, ул.Мира, д.20/1, принадлежащего ПАО Сбербанк",Сибирский банк ПАО Сбербанк,7707083893,2025-06-30,27565.20,https://utp.sberbank-ast.ru/Property/NBT/PurchaseView/30/0/0/3210790,candidate
Sberbank-AST,SBR028-2506300029.1,SBR028-2506300029.1,г. Москва-5. Процедура продажи б.у. ИТ оборудования в количестве 21 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,175000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210791,candidate
Sberbank-AST,SBR028-2506300027.1,SBR028-2506300027.1,г. Москва-3. Процедура продажи б.у. ИТ оборудования в количестве 10 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,56000.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210786,candidate
Sberbank-AST,SBR028-2506300028.1,SBR028-2506300028.1,г. Москва-4. Процедура продажи б.у. ИТ оборудования в количестве 27 штук.,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""",7707083893,2025-06-30,109200.00,https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/18/0/0/3210788,candidate
